1.0,0.7613944332457532,2.4821783222549825,1.0947600404129505
1.05,0.8200105215363306,2.508693350883081,1.1578489883664203
1.1,0.8782113722475916,2.5318686568396074,1.221793984729316
1.1500000000000001,0.93564790478631,2.5516138413731455,1.2865547351297268
1.2000000000000002,0.9919734157962155,2.5678418042525712,1.3520815386364107
1.25,1.0468449839771576,2.5804688449245123,1.4183152610106746
1.3,1.0999248520532274,2.5894147607952007,1.4851873519158956
1.35,1.1508817812374201,2.59460294254657,1.5526199060993884
1.4000000000000001,1.1993923736717964,2.5959604663987834,1.620525768366213
1.4500000000000002,1.2451423584668284,2.593418183233783,1.6888086819701404
1.5,1.2878278371211738,2.5869108044969664,1.757363479854329
1.55,1.3271564842728683,2.576376984796598,1.8260763179841057
1.6,1.3628486999142333,2.561759401123237,1.8948249498274075
1.6500000000000001,1.3946387093949733,2.5430048286141167,1.9634790408558562
1.7000000000000002,1.4222756077402983,2.520064212790147,2.0319005217617923
1.75,1.4455243450227346,2.4928927381960735,2.0999439789147596
1.8,1.4641666497467936,2.4614498933771123,2.1674570804156534
1.85,1.4780018874341478,2.425699532128391,2.2342810359487184
1.9000000000000001,1.4868478518325732,2.3856099309564285,2.3002510884815663
1.9500000000000002,1.490541486413899,2.34115384269497,2.3651970357219896
2.0,1.488939534073723,2.2923085462205384,2.42894377910823
2.0500000000000003,1.4819191131978942,2.2390558922162094,2.4913118979871256
2.1,1.4693782185169082,2.1813823449352863,2.5521182465226686
2.15,1.4512361454285603,2.1192790199197487,2.611176570776576
2.2,1.427433836730625,2.052741717631631,2.6682981433128243
2.25,1.3979341509681669,1.981770952958759,2.7232924126002334
2.3000000000000003,1.3627220518634497,1.9063719805595947,2.775967664421374
2.35,1.321804718559548,1.8265548160153287,2.826131692442627
2.4000000000000004,1.2752115766707908,1.7423342527607037,2.8735924750594317
2.45,1.2229942503933158,1.6537298747685256,2.9181588556026816
2.5,1.1652264361864602,1.5607660649661954,2.9596412229771434
