1.0,0.7613944332457532,1.0947600404129505
1.05,0.8200105215363306,1.1578489883664203
1.1,0.8782113722475916,1.221793984729316
1.1500000000000001,0.93564790478631,1.2865547351297268
1.2000000000000002,0.9919734157962155,1.3520815386364107
1.25,1.0468449839771576,1.4183152610106746
1.3,1.0999248520532274,1.4851873519158956
1.35,1.1508817812374201,1.5526199060993884
1.4000000000000001,1.1993923736717964,1.620525768366213
1.4500000000000002,1.2451423584668284,1.6888086819701404
1.5,1.2878278371211738,1.757363479854329
1.55,1.3271564842728683,1.8260763179841057
1.6,1.3628486999142333,1.8948249498274075
1.6500000000000001,1.3946387093949733,1.9634790408558562
1.7000000000000002,1.4222756077402983,2.0319005217617923
1.75,1.4455243450227346,2.0999439789147596
1.8,1.4641666497467936,2.1674570804156534
1.85,1.4780018874341478,2.2342810359487184
1.9000000000000001,1.4868478518325732,2.3002510884815663
1.9500000000000002,1.490541486413899,2.3651970357219896
2.0,1.488939534073723,2.42894377910823
2.0500000000000003,1.4819191131978942,2.4913118979871256
2.1,1.4693782185169082,2.5521182465226686
2.15,1.4512361454285603,2.611176570776576
2.2,1.427433836730625,2.6682981433128243
2.25,1.3979341509681669,2.7232924126002334
2.3000000000000003,1.3627220518634497,2.775967664421374
2.35,1.321804718559548,2.826131692442627
2.4000000000000004,1.2752115766707908,2.8735924750594317
2.45,1.2229942503933158,2.9181588556026816
2.5,1.1652264361864602,2.9596412229771434
2.5500000000000003,1.1020036987897281,2.9978521898005908
2.6,1.03344319058982,3.0326072651231994
2.6500000000000004,0.9596832955969921,3.0637255188305192
2.7,0.8808831995291438,3.0910302348699163
2.75,0.7972223877346779,3.1143495504896705
2.8000000000000003,0.7089000729108537,3.1335170787415736
2.85,0.6161345547922409,3.1483725115717887
2.9000000000000004,0.5191625141934552,3.1587622009103997
2.95,0.41823824399104126,3.1645397152672663
3.0,0.3136328198205015,3.165566369449962
3.0500000000000003,0.20563321344568514,3.1617117251383164
3.1,0.09454135192840833,3.1528540601788113
3.1500000000000004,-0.0193268741140856,3.1388808046002374
3.2,-0.13564264972780415,3.1196889414990316
3.25,-0.25406531874420835,3.095185371097878
3.3000000000000003,-0.37424350710870774,3.0652872364437735
3.35,-0.4958162826060616,3.0299222093811906
3.4000000000000004,-0.6184143470737533,2.9890287356113228
3.45,-0.7416612571076752,2.942556237829057
3.5,-0.8651746691908695,2.8904652761143064
3.5500000000000003,-0.9885676051155415,2.832727664943003
3.6,-1.1114497335213962,2.769326546374395
3.6500000000000004,-1.2334286633394929,2.700256419164602
3.7,-1.354111244910257,2.6255231237507
3.75,-1.473104874537159,2.545143783244106
3.8000000000000003,-1.5900187982435945,2.459146700765881
3.85,-1.7044654105197572,2.3675712136488265
3.9000000000000004,-1.8160615438785639,2.2704675052211263
3.95,-1.92442974508472,2.1678963750729254
4.0,-2.0291995339787885,2.0599289688897993
4.05,-2.1300086408881302,1.9466464691147167
4.1000000000000005,-2.2265042186987563,1.8281397478721038
4.15,-2.318344025756003,1.7045089837532064
4.2,-2.405197575867239,1.575863244220231
4.25,-2.486747251796054,1.4423200355373904
4.3,-2.5626893787642766,1.3040048222787926
4.3500000000000005,-2.6327352546151515,1.1610505185959752
4.4,-2.696612133437635,1.0135969535508698
4.45,-2.7540641596076325,0.8617903129326507
4.5,-2.8048532493663463,0.7057825600788554
4.55,-2.848759917228531,0.5457308383117269
4.6000000000000005,-2.88558404469338,0.3817968576796957
4.65,-2.915145588917805,0.21414626876086254
4.7,-2.937285229205094,0.04294802633990015
4.75,-2.9518649493609415,-0.13162625418806906
4.800000000000001,-2.9587685541728597,-0.3094029448038318
4.8500000000000005,-2.9579021184775005,-0.49020705434137285
4.9,-2.949194367492608,-0.6738628765534035
4.95,-2.9325969873057125,-0.8601946338717325
5.0,-2.9080848646294593,-1.0490271139916238
5.050000000000001,-2.87565625515308,-1.240186296444379
5.1000000000000005,-2.835332880040157,-1.4334999663702424
5.15,-2.787159950344012,-1.6287983127640666
5.2,-2.731206119332937,-1.8259145085385498
5.25,-2.667563362937515,-2.0246852698342512
5.300000000000001,-2.596346788750752,-2.224951392101335
5.3500000000000005,-2.5176943742280677,-2.426558260584808
5.4,-2.4317666349476394,-2.6293563329624914
5.45,-2.3387462240016452,-2.833201592012294
5.5,-2.2388374637949346,-3.037955966322395
5.550000000000001,-2.1322658117289675,-3.2434877172036636
5.6000000000000005,-2.0192772614450085,-3.449671790117651
5.65,-1.9001376814908253,-3.6563901290951315
